order_id,created_date,status_id,order_sum,currency,quantity
51361266,2021-04-23,81,269.66999999999996,4.7574,2
54751600,2021-06-12,14,240.03,1.0,11
55416850,2021-06-22,14,249.59,0.8821,1
56392022,2021-10-29,81,385.82,1.0,4
51248425,2021-06-18,81,301.24,1.0,1
52045095,2021-06-27,14,284.18,1.0,1
51760487,2021-04-30,14,346.81,1.0,5
54271614,2021-05-06,14,195.63,1.0,6
61799029,2021-10-06,45,122.0,1.0,0
52061865,2021-06-24,14,1446.56,10.8883,6
54956473,2021-05-31,81,300.0,1.0,8
51879296,2021-02-19,14,31.15,1.0,3
58893689,2021-09-19,81,253.19,1.0,3
53920890,2021-06-03,81,151.19,1.0,1
51627763,2021-05-10,81,238.57,1.0,1
61033185,2021-12-27,14,289.33,1.0,2
59646366,2021-11-11,14,586.37,4.7481,10
59015469,2021-07-29,14,401.71,1.0,1
57209086,2021-07-12,81,104.3,1.0,1
51754881,2021-03-24,14,361.44,1.0,3
59129318,2021-11-27,14,153.93,1.0,1
54093428,2021-04-24,14,288.81,1.0,4
60666403,2021-11-08,81,445.74,0.8719,2
51178567,2021-02-21,13,295.62,1.0,1
51946466,2021-05-15,14,366.48,1.0,2
52477314,2021-04-07,13,402.63,1.0,5
52243288,2021-06-29,14,256.39,1.0,1
51953914,2021-05-22,14,158.92,1.0,1
52226002,2021-08-08,81,399.09000000000003,1.0,6
52918039,2021-06-07,14,476.96,1.0,2
51726532,2021-07-18,81,376.0,1.0,5
55114751,2021-08-15,81,384.28999999999996,0.8851,2
54009208,2021-04-07,14,507.58000000000004,1.0,8
59868223,2021-07-29,14,512.0799999999999,10.6948,5
56581279,2021-07-04,14,360.12,1.0,4
51223138,2021-06-19,14,223.13,1.0,10
52344415,2021-06-17,14,221.31,1.0,1
56224369,2021-07-06,14,263.43,1.0,1
54598523,2021-09-05,14,327.48,1.0,1
56863523,2021-10-04,14,337.15,1.0,3
57823825,2021-10-28,81,348.7,1.0,5
58983397,2021-06-26,14,244.29,1.0,1
50435941,2021-05-25,14,302.02,1.0,2
59062738,2021-08-06,65,329.0,1.0,0
60802124,2021-10-20,14,110.5,1.0,2
60342102,2021-10-30,14,128.56,1.0,1
61760023,2022-02-09,45,445.78,1.0908,2
58414134,2021-09-23,81,308.35,1.0,1
58572496,2021-07-06,14,217.45999999999998,1.0,1
61915551,2022-02-02,14,223.82,1.0,2
54261406,2021-05-08,81,332.08,1.0,1
51768284,2021-03-23,14,286.55,1.0,4
55460119,2021-04-19,14,231.48000000000002,1.0,3
51461144,2021-06-10,14,974.54,10.5927,1
58097233,2021-08-02,14,3451.36,10.7103,3
53320894,2021-06-16,14,325.25,1.0,1
59167727,2021-09-04,14,206.31,1.0,3
55555596,2021-09-05,81,176.93,1.0,2
51908294,2021-07-14,14,190.32,1.0,4
60264607,2021-08-13,81,756.3299999999999,5.1411,1
54163521,2021-09-04,81,21371.0,367.23,1
60806331,2021-08-29,14,349.24,1.0,6
54806308,2021-05-16,81,580.8399999999999,7.734,3
51347150,2021-05-18,81,1584.74,10.6393,2
58055284,2021-07-21,81,141.20999999999998,1.0,1
58441275,2021-11-15,14,676.87,1.0,31
60235503,2021-09-04,81,43873.0,371.047,1
61830540,2021-10-27,14,247.8,1.0,5
61283381,2022-01-16,45,624.8,1.0,1
54969315,2021-05-16,81,427.32,1.1178,17
55514551,2021-09-07,81,299.39,1.0,3
54387731,2021-04-08,14,620.81,1.0,5
57401502,2021-11-09,14,132.66,1.0,3
51665273,2021-04-05,14,178.11,1.0,11
58743114,2021-06-25,14,212.94,1.0,1
60275717,2021-07-29,14,287.4,1.0,1
60215005,2021-10-12,14,4379.86,10.7135,3
52503445,2021-06-23,14,192.78,1.0,1
50253724,2021-03-22,14,109.28,1.0,1
58518192,2021-10-21,14,195.03,10.6505,1
53326106,2021-08-23,14,50.86,1.0,1
61364561,2021-08-25,45,233.25,1.0,5
58535280,2021-11-19,14,300.19,1.0,2
60562548,2021-09-25,23,733.6700000000001,1.0,37
59640232,2021-12-17,14,396.65999999999997,1.0,1
61483509,2021-11-19,14,384.18,1.0,7
60356057,2021-09-01,14,3442.45,25.3769,4
60476608,2021-08-05,65,271.36,1.0,1
56019655,2021-05-01,14,95.72999999999999,0.8799,4
53817075,2021-03-24,81,54.47,1.0,4
61554221,2022-01-03,14,46.09,0.8736,1
61042568,2022-01-22,14,121.74000000000001,1.0,1
57794533,2021-07-22,81,275.57,1.0,1
51115250,2021-06-30,14,289.90999999999997,1.0,1
61562632,2021-09-16,13,253.89,1.0,5
51190653,2021-04-11,14,141.75,1.0,3
51296254,2021-01-29,14,469.54,1.0,4
61380043,2021-11-15,81,722.03,10.8579,5
58929384,2021-10-18,81,399.4,1.0,3
60297183,2021-10-08,14,278.0,1.0,0
59697364,2021-09-28,14,448.85,1.0,1
53537415,2021-09-06,14,337.52,1.1327,1
55184946,2021-06-20,14,283.52,1.0,2
53316216,2021-08-02,14,662.3299999999999,1.0,6
57944595,2021-08-31,14,378.01,1.0,4
54732191,2021-07-02,14,331.03,1.0,3
50948822,2021-02-17,14,401.49,1.0,3
59078278,2021-07-16,14,284.36,1.0,3
50976101,2021-01-31,14,2204.7799999999997,10.8211,4
59631500,2021-12-11,81,76.75999999999999,1.0,1
50738873,2021-05-01,14,213.32999999999998,1.0,1
58374263,2021-06-09,14,163.43,1.0,9
61627099,2021-10-17,81,500.93,1.0,4
51650314,2021-06-22,14,224.25,1.0,1
54219946,2021-07-16,81,74.78,1.0,1
57052238,2021-07-09,14,650.75,7.7336,4
52615472,2021-06-23,65,151.36,1.0,1
52217594,2021-04-10,81,235.0,2.0344,0
53152022,2021-03-24,14,185.0,1.0,1
58075304,2021-09-11,81,439.77,1.0,1
53600352,2021-06-03,14,282.17,1.0,1
52973370,2021-06-25,14,140.21,1.0,2
52379977,2021-07-11,14,460.22,1.0,13
60454646,2021-10-06,81,232.3,1.0,5
61504313,2021-09-06,14,141.0,1.0,3
56929433,2021-05-23,14,147.69,1.0,3
50834715,2021-05-22,14,417.53999999999996,1.0,8
56143332,2021-06-20,14,342.46,1.0,2
61330232,2022-01-08,14,129.0,1.0,1
53852721,2021-07-29,81,103.26,1.0,1
51318089,2021-01-31,14,204.59,1.0,3
57038015,2021-11-03,81,290.9,1.0,1
51780548,2021-03-06,81,198.23000000000002,1.0,2
57354259,2021-09-29,14,453.28999999999996,1.0,5
57582226,2021-10-01,14,400.74,0.8725,5
54392618,2021-08-26,14,351.75,1.0,1
52802115,2021-05-20,14,1932.8,10.799,3
51508642,2021-05-09,14,176.96,1.1246,1
50848713,2021-02-19,14,652.5799999999999,1.0,5
54021431,2021-07-16,14,686.22,7.7333,5
51937628,2021-05-21,14,367.36,1.1158,8
55100242,2021-07-16,14,227.47,1.0,6
52667879,2021-05-23,14,244.0,2.034,2
61462060,2021-09-01,81,84.28,1.0,1
54624455,2021-06-08,14,199.44,1.0,5
56331826,2021-06-17,14,182.39,1.0,7
60614896,2021-12-06,14,183.9,1.0,1
52265623,2021-07-20,14,293.82,1.0,1
58243267,2021-10-21,14,187.12,1.0,7
53149669,2021-08-15,14,404.36,1.0,1
53198359,2021-07-05,14,60.01,1.0,5
57469318,2021-08-09,14,1560.08,10.4966,7
55737969,2021-08-27,14,595.95,1.0,1
52677042,2021-04-03,14,137.26999999999998,1.0,3
51044486,2021-01-27,14,372.11,1.0,1
60713936,2022-01-08,23,2836.97,10.8587,2
57914633,2021-11-13,81,2253.78,10.7142,3
57257185,2021-10-12,81,396.0,1.0,2
61833554,2021-10-02,14,433.95,1.0,5
58067797,2021-07-29,14,243.67000000000002,1.0,6
54277179,2021-09-14,81,372.55,1.0,1
60248558,2021-10-09,14,242.63,1.0,3
50772303,2021-05-28,14,475.82,1.0,6
60815438,2021-12-09,14,1139.94,1.0,25
60764060,2021-12-27,14,214.94,0.8669,1
50913476,2021-01-15,14,153.88,1.0,8
51081170,2021-02-07,14,373.86,1.0,1
59921146,2021-10-31,14,53591.0,372.214,5
53032162,2021-05-05,81,621.7,7.7338,6
56798728,2021-05-22,14,368.12,1.0,4
59091676,2021-10-25,13,705.42,1.0,27
57565183,2021-06-18,81,424.99,1.0,1
61358621,2021-10-04,14,204.49,1.0,3
60719740,2021-08-14,14,61.37,1.0,2
58647596,2021-12-05,14,421.14,1.0,1
56827330,2021-10-26,81,495.99,1.0,4
52103454,2021-06-23,14,241.67000000000002,1.0,2
57782275,2021-07-03,6,226.74,1.0,1
56415094,2021-08-21,81,891.39,1.0,18
61474234,2021-11-21,81,167.24,1.0,11
60791295,2021-09-09,14,134.32,1.0,3
54705879,2021-05-21,14,1083.0,7.7336,29
55733208,2021-07-06,14,356.95,1.0,2
55708579,2021-09-09,13,267.19,1.0,2
57942227,2021-06-16,14,159.35,1.0,7
51330732,2021-05-18,14,239.76,1.0,1
51951999,2021-03-04,14,268.32,1.0,1
51255485,2021-04-24,14,1781.73,10.6353,1
52348522,2021-05-06,81,353.56,1.0,1
57241010,2021-09-23,81,221.88,1.0,25
57666273,2021-11-21,81,289.04,1.0,4
51942152,2021-06-18,81,83.9,1.0,2
52112909,2021-05-30,14,290.63,2.0341,2
53209901,2021-06-06,13,289.86,1.0,1
59317507,2021-09-11,14,281.84000000000003,1.0,2
52249281,2021-06-29,14,554.27,1.0,3
53973103,2021-07-22,14,472.8,1.0,4
53180325,2021-04-07,14,400.48,1.0,2
60622160,2021-10-11,14,175.78,1.0,1
57635841,2021-11-08,14,360.73,1.0,3
59546456,2021-11-01,14,230.56,1.0,2
57026304,2021-09-26,14,370.44,1.0,1
52430190,2021-06-12,14,64.0,1.0,0
59696292,2021-08-15,23,229.67,1.0,5
56892480,2021-07-16,14,219.25,1.0,4
60338167,2021-09-23,14,74.33,1.0,1
54022962,2021-06-03,14,211.49,1.0,1
52261254,2021-05-19,14,558.87,5.1038,2
60596498,2021-12-30,6,201.29,1.0,11
58507527,2021-06-22,14,419.88,1.0,1
50330531,2021-03-11,81,405.21,1.0,6
50936135,2021-02-20,14,249.51999999999998,1.0,1
54438694,2021-07-31,14,366.1,1.0,1
54540097,2021-07-30,14,204.66,1.0,8
51187938,2021-05-25,81,301.39,1.0,2
56238511,2021-09-26,14,291.82,1.0,14
52689648,2021-06-15,14,277.72,0.8926,2
50730903,2021-03-04,14,316.23,1.0,1
50746129,2021-05-24,13,503.1,1.0,9
57688543,2021-09-29,81,361.2,1.0,1
54478607,2021-09-01,14,692.06,10.5449,2
61933653,2022-01-14,81,158.20999999999998,1.0,1
56216161,2021-10-16,14,226.8,1.0,3
50388269,2021-06-24,14,223.96,1.0,6
50665698,2021-01-28,14,110.56,1.0,7
60903137,2022-01-11,14,253.02,1.0,2
53517120,2021-06-04,14,331.08,1.0,5
57936681,2021-10-03,14,214.24,1.0,8
59306646,2021-12-04,14,179.29,1.0,1
52283888,2021-03-27,14,226.59,1.0,1
59315611,2021-10-05,81,823.26,1.0,7
51181983,2021-03-31,14,1611.14,10.6707,4
59061163,2021-10-01,81,301.53,1.0,2
53682352,2021-09-09,14,155.6,1.0,3
56041122,2021-07-10,14,554.06,1.0,9
50837793,2021-05-07,13,150.16,1.0,1
60619499,2021-08-01,81,367.1,0.8755,3
51883940,2021-03-11,14,337.07,1.0,1
55321301,2021-10-07,14,436.29,1.0,1
50722403,2021-07-10,14,125.37,1.0,2
61104483,2021-12-25,14,72.77000000000001,1.0,3
58907023,2021-09-02,81,341.49,1.0,4
52887439,2021-07-20,14,390.18,1.0,1
54767656,2021-07-07,14,380.32,1.0,4
58755229,2021-11-16,13,297.59000000000003,1.0,2
60419447,2021-08-07,14,208.55,1.0,1
54088666,2021-07-02,14,136.0,1.0,0
56976960,2021-10-27,13,57.65,1.0,2
60716412,2022-01-19,14,471.56,1.0,4
60894538,2021-10-10,14,282.78,1.0,2
52856312,2021-06-24,14,78.94,1.0,2
50784340,2021-02-18,81,1479.9,10.6066,2
53336567,2021-08-09,81,452.9,1.0,1
57237251,2021-10-21,81,415.72,1.0,2
52280245,2021-04-09,81,2171.0,10.609,6
52502302,2021-07-27,14,344.94,1.0,1
60924366,2022-01-17,81,219.03,1.0,6
53180779,2021-05-05,13,215.11,1.0,3
52316055,2021-06-05,81,475.72,1.0,4
54119888,2021-07-20,14,207.35,1.0,1
58039773,2021-11-25,14,218.68,1.0,1
50445188,2021-03-21,81,179.61,1.0,2
61646401,2022-01-20,14,161.6,1.0,1
54340144,2021-04-10,81,438.62,1.0,1
55503870,2021-07-16,14,296.25,1.0,8
53007125,2021-04-17,14,183.95999999999998,1.0,1
53974200,2021-05-28,14,124.62,1.0,1
51421219,2021-03-25,14,163.69,1.0,3
55486161,2021-07-09,81,372.22,1.0,4
52353975,2021-04-12,14,318.65,1.0,5
54010107,2021-04-06,14,765.2,1.0,4
52842020,2021-07-26,81,255.87,0.8896,1
51276448,2021-03-23,14,319.33,1.0,4
57142580,2021-05-28,14,258.08,1.0,1
54284253,2021-07-27,14,650.83,5.1453,3
50757181,2021-02-06,14,139.95,1.0,2
53352233,2021-06-12,14,269.87,1.0,3
60220404,2021-12-12,81,562.16,1.0,4
52900525,2021-04-05,14,336.53999999999996,1.0,7
50712507,2021-05-20,14,354.90999999999997,1.0,8
58434278,2021-08-24,14,348.38,1.0,11
52095215,2021-07-08,81,489.28,1.0,5
54489192,2021-07-03,14,124.27,1.0,2
51069158,2021-03-26,14,398.53,1.0,4
57044861,2021-06-17,14,338.74,1.0,3
56882691,2021-10-14,14,151.9,1.0,1
59927272,2021-10-19,81,499.88,1.0,17
59706653,2021-10-06,14,306.0,1.0,0
59412734,2021-11-01,14,182.82999999999998,1.0,1
56904408,2021-06-23,14,636.46,1.0,1
55941148,2021-10-05,14,351.91,1.0,2
60836165,2021-08-02,13,394.09000000000003,1.0,2
60104561,2021-08-28,14,282.14,1.0,1
52778037,2021-06-04,81,246.75,0.8896,1
59999408,2021-08-16,14,253.86,1.0,8
58686525,2021-08-29,13,189.6,1.0,2
55410480,2021-07-12,81,414.82,1.0,7
61287038,2022-01-11,81,418.75,1.0,9
55775151,2021-05-23,14,120.22,1.0,3
58069127,2021-09-04,14,273.2,1.0,1
52013120,2021-07-08,14,280.56,0.8815,1
51828717,2021-06-02,81,359.23,1.0,1
55358571,2021-04-20,13,19888.0,375.1597,3
57069368,2021-07-03,14,81.08,1.0,1
52423201,2021-03-01,14,198.11,1.0,10
52875529,2021-06-10,14,449.61,10.6444,1
54141078,2021-07-03,14,173.34,1.0,3
57584654,2021-06-07,65,179.37,4.9071,1
59520223,2021-11-06,14,198.95,1.0,2
61542123,2021-12-22,81,510.28999999999996,1.0,12
58100410,2021-11-29,14,309.25,1.0,5
53848877,2021-05-08,14,43.57,1.0,1
56056151,2021-07-13,81,111.84,1.0,1
56559196,2021-10-16,14,527.94,1.0,18
53749394,2021-09-01,14,168.28,1.0,4
58871474,2021-08-10,14,321.26,1.0,2
59502495,2021-11-29,14,77.93,1.0,2
59188326,2021-11-01,14,313.72,1.0,1
53396503,2021-07-25,14,143.61,1.0,1
56912171,2021-09-02,14,272.78,1.0,2
53219171,2021-03-15,14,219.4,1.1275,5
55569856,2021-07-11,14,160.82999999999998,1.0,1
58770054,2021-12-06,81,261.1,1.0,1
54025206,2021-05-08,14,68.3,1.0,1
61673661,2021-11-26,81,1140.1799999999998,1.0,7
58717408,2021-09-19,14,347.03,1.0,3
53385464,2021-06-18,14,938.9,10.6835,3
54971630,2021-05-11,81,331.88,1.0,7
58558386,2021-06-20,81,241.18,1.0,6
54778003,2021-04-14,81,113.93,1.0,4
56168144,2021-05-24,14,406.9,1.0,11
52233069,2021-03-18,14,406.72,1.0,2
61664329,2021-12-07,14,309.02,1.0,10
60857299,2021-08-19,81,253.23000000000002,1.0,6
51827209,2021-05-29,14,45.06,1.0,1
60303265,2021-11-07,81,649.9300000000001,1.0,16
60114909,2021-09-16,81,222.51999999999998,1.0,4
51751927,2021-04-21,14,315.4,1.0,5
58707131,2021-08-31,81,208.49,1.0,2
56636255,2021-06-14,14,167.6,1.0,4
54493485,2021-07-17,14,460.91999999999996,1.0,2
55553614,2021-05-19,81,909.23,7.7382,11
54620656,2021-07-15,14,255.51,1.0,2
54697965,2021-06-16,14,659.4100000000001,1.0,17
50969200,2021-03-14,81,1380.95,26.5846,4
50539869,2021-03-15,14,409.15,1.0,2
55503492,2021-07-01,14,211.04000000000002,1.0,5
52097434,2021-06-19,14,141.81,1.0,3
61213692,2021-12-07,14,699.5799999999999,10.8925,2
53413122,2021-08-11,81,97.28999999999999,1.0,3
55350462,2021-04-21,14,621.85,2.0333,1
55234320,2021-09-07,14,1681.36,10.5186,2
50845326,2021-06-12,14,424.49,1.0,1
54178261,2021-09-13,81,450.51,1.0,17
56791285,2021-05-24,14,46.019999999999996,1.0,1
55096138,2021-05-02,81,461.77,1.0,2
50495392,2021-06-26,14,570.78,1.0,16
59603118,2021-08-22,14,352.87,1.0,2
57147368,2021-08-25,14,293.39,1.0,5
50454305,2021-03-10,14,816.09,10.5475,1
51708935,2021-04-24,13,302.1,1.0,1
59462567,2021-10-11,81,157.25,0.8742,2
51035324,2021-03-06,14,5593.84,10.6572,8
54844254,2021-04-15,14,263.01,1.0,1
60682577,2021-08-03,81,239.71,1.0,3
60585635,2021-09-27,14,231.9,1.0,1
61573160,2021-09-14,14,389.58,1.0,39
52401480,2021-02-23,81,415.26,10.6058,1
58087734,2021-06-06,81,77.28999999999999,1.0,3
53629500,2021-03-29,81,122.0,10.5955,0
60612742,2021-12-29,14,570.5899999999999,1.0,1
55649211,2021-09-28,133,1303.65,1.0,1
57536122,2021-09-09,14,190.14,1.0,1
57763464,2021-06-11,14,98.61,1.0,2
61239740,2022-01-28,81,62.64,1.0,1
52660447,2021-07-20,14,135.65,1.0,9
52054547,2021-03-18,14,314.15999999999997,1.0,2
59793151,2021-07-12,81,542.76,1.0,11
56139203,2021-08-17,81,146.43,1.0,2
54578811,2021-06-16,81,246.86,1.0,11
54060674,2021-05-20,14,71.50999999999999,1.0,1
56895045,2021-06-16,81,85.68,1.0,1
55281702,2021-05-03,14,572.63,1.0,12
56158437,2021-05-20,14,204.57999999999998,1.0,3
55642361,2021-09-13,14,1069.72,10.4019,4
57283615,2021-10-05,81,382.08,1.0,5
60010213,2021-12-27,81,293.03,1.0,8
56501199,2021-06-10,14,187.95,1.0,6
53534526,2021-07-24,14,5228.87,26.4053,2
56474465,2021-08-21,14,2353.0,7.7368,4
50502381,2021-02-06,65,189.64,1.0,1
50456028,2021-06-10,14,364.92,1.0,1
61356616,2021-10-08,81,551.78,1.0,2
51249207,2021-03-14,65,321.8,1.1254,2
54122704,2021-05-21,14,116.06,1.0,3
56189452,2021-06-02,81,530.76,1.0,4
55333331,2021-05-21,14,319.56,1.0,5
52635208,2021-08-06,14,2033.56,10.7145,5
59586619,2021-12-02,81,460.76,1.0,9
53240865,2021-03-28,14,30.65,1.0,1
61131821,2022-01-11,81,417.65999999999997,1.0,2
60323521,2021-12-04,14,315.74,1.0,9
51881389,2021-04-22,14,594.3199999999999,1.0,4
60122022,2021-12-13,14,1053.02,1.0,8
58380274,2021-10-06,81,422.21,1.0,6
60682527,2022-01-13,14,401.36,1.0,1
54973217,2021-05-19,81,226.24,1.0,1
54222576,2021-05-20,14,254.82999999999998,1.0,1
54623614,2021-08-02,14,97.91,1.0,4
52081574,2021-03-06,81,844.76,0.8816,26
53652659,2021-09-03,13,509.17,1.0,1
57806381,2021-10-22,14,347.84000000000003,1.0,12
59254192,2021-09-13,14,205.5,1.0,8
54094043,2021-06-30,81,2214.58,5.1438,7
58196381,2021-08-07,6,363.25,1.0827,2
52296270,2021-04-23,81,591.71,7.7339,1
56403072,2021-10-21,14,215.0,1.0,1
57329526,2021-08-03,14,305.89,1.0,3
54143807,2021-07-23,81,59.37,1.0,4
59067345,2021-12-06,14,23.52,1.0,1
56709398,2021-10-13,81,1092.7,1.0,14
59430240,2021-12-11,14,91.50999999999999,1.0,3
61080889,2021-12-30,81,104.72,1.0,1
55465286,2021-10-01,81,1385.91,7.7383,2
53695408,2021-05-13,14,275.59000000000003,0.8881,1
57736588,2021-10-14,65,215.8,1.0,1
50804368,2021-03-09,14,156.29000000000002,1.0,7
61656428,2021-09-02,14,367.34000000000003,1.0,7
52583720,2021-05-11,14,626.4200000000001,1.0,5
52387259,2021-05-26,14,516.65,1.0,6
53202060,2021-08-25,14,110.72999999999999,1.0,1
52102081,2021-04-26,14,345.35,1.0,2
54794748,2021-09-20,14,1095.56,10.5571,4
59504236,2021-08-07,81,131.88,1.0,1
54832267,2021-04-26,14,453.06,1.0,1
58772316,2021-06-27,14,369.88,1.0,2
56337698,2021-06-13,81,138.76,1.0,8
53350738,2021-04-29,81,295.15999999999997,1.0,9
53722386,2021-04-26,14,333.52,1.0,2
56363175,2021-08-02,14,370.26,1.0,1
54002368,2021-05-12,14,339.78,1.0,5
57793221,2021-06-25,14,221.94,1.0,2
61378645,2021-11-03,81,229.55,1.0,4
51487254,2021-07-18,14,377.63,1.0,4
58893576,2021-06-20,81,93.2,1.0,1
56715396,2021-07-04,14,338.23,1.0,6
61948036,2021-12-09,81,131.01999999999998,1.0,4
60570372,2021-08-23,14,470.06,1.0,1
61167636,2021-11-16,81,330.96,1.0,2
59891777,2021-10-11,81,280.52,1.0,10
52213231,2021-07-13,13,107.27000000000001,1.0,1
53110378,2021-08-16,14,231.75,1.0,5
59086289,2021-10-07,14,443.52,1.0,2
61936277,2021-10-13,81,276.25,1.0,3
53627384,2021-08-04,81,410.47,0.8865,6
55637692,2021-08-19,81,320.96,1.0,4
59314347,2021-11-02,14,341.99,1.0,2
50416181,2021-01-09,14,342.52,1.0,10
50578139,2021-06-01,81,161.70999999999998,1.0,5
58943064,2021-11-25,14,829.5,10.676,13
56965407,2021-11-09,14,358.53,1.0,1
52245090,2021-03-27,14,332.54,1.0,9
52776771,2021-03-21,81,122.59,1.0,1
57843431,2021-09-04,81,473.32,1.0,10
59006078,2021-11-14,81,297.0,1.0,0
51025335,2021-03-10,81,455.71000000000004,1.0,6
56891497,2021-07-27,81,152.41,1.0,15
55904650,2021-09-18,14,313.64,1.0,2
52949599,2021-05-22,14,514.6700000000001,1.0,4
52279369,2021-05-04,14,227.0,1.0,0
55972566,2021-06-24,14,388.93,1.0,1
59898106,2021-07-15,81,968.28,1.0,1
54959235,2021-07-02,14,307.43,1.0,1
51325777,2021-07-12,81,755.37,1.0,6
57314444,2021-09-10,14,217.32,1.0,2
51604033,2021-06-16,81,186.97,1.0,2
54931731,2021-07-29,81,651.45,10.5497,5
61960685,2021-11-15,81,140.18,1.0,4
61306148,2021-09-08,14,190.54,1.0,11
60840393,2021-09-19,81,237.22,1.0,8
56317201,2021-08-22,81,258.6,1.0,2
59488461,2021-10-26,14,157.96,1.0,1
53729515,2021-05-14,81,542.14,1.0,10
57738705,2021-09-26,81,306.64,1.0,1
53873449,2021-04-19,81,1820.7,7.7337,8
50633354,2021-05-06,81,379.62,10.5872,1
56880039,2021-10-17,14,285.35,1.0,3
53625103,2021-04-26,14,232.51,1.0,1
50324098,2021-04-11,14,115.64,1.0,3
56054274,2021-05-31,81,616.6700000000001,1.0,7
53688125,2021-05-16,14,175.53,1.0,9
56734218,2021-10-16,14,64.03999999999999,1.0,1
58031617,2021-09-13,81,219.74,1.0,12
51652191,2021-05-12,14,829.5,7.7354,12
54929870,2021-08-11,14,24521.0,371.479,8
54085975,2021-08-13,14,166.13,1.0,5
58815617,2021-09-10,14,458.53999999999996,1.0,4
55000272,2021-08-03,81,281.12,1.0,8
50270308,2021-03-28,14,359.08,1.0,1
53337436,2021-06-21,14,341.54,1.0,2
53326179,2021-05-09,14,342.46000000000004,1.0,5
54949611,2021-09-25,81,631.48,1.0,17
53281092,2021-07-02,14,287.71,1.0,5
59383568,2021-12-19,81,4689.36,10.3601,9
60669672,2021-08-23,14,418.12,1.0,1
58303011,2021-10-17,14,131.54000000000002,1.0,3
53424648,2021-06-25,14,2439.7,10.5698,7
61499008,2021-09-15,13,286.73,1.0,1
54485245,2021-09-08,81,122.16,1.0,2
50609101,2021-01-16,81,132.94,1.0,1
60408963,2022-01-07,14,189.41,1.0,1
59171205,2021-09-28,14,390.1,1.0,1
56034330,2021-07-18,81,250.11,1.0,1
56507990,2021-06-06,81,316.9,10.2828,2
50325492,2021-02-20,14,305.01,1.0,5
59064607,2021-10-26,14,364.34,1.0,7
51879484,2021-06-14,81,710.21,0.8859,8
55759971,2021-08-03,81,379.46000000000004,1.0,21
55375725,2021-06-29,14,390.44,1.0,4
61982615,2021-12-30,51,86.63,1.0,1
51494219,2021-06-22,14,113.88,0.886,2
56199930,2021-05-22,14,998.19,7.7369,3
54265765,2021-05-24,14,445.56,1.0,5
57637626,2021-07-15,14,210.69,0.8729,1
57340771,2021-07-21,14,340.59000000000003,1.0,3
51101521,2021-02-23,14,388.16999999999996,0.8926,12
61805489,2021-08-23,81,1262.24,7.741,1
61622915,2021-12-18,81,488.1,11.0234,2
55667205,2021-09-03,14,155.34,1.0,5
56828990,2021-05-31,81,227.68,1.0,6
60367410,2021-10-17,14,216.06,1.0,7
55301225,2021-07-15,14,171.93,1.0,1
54986564,2021-06-06,14,241.47,1.0,1
53360422,2021-06-16,81,625.9200000000001,1.0,4
56909023,2021-05-28,14,71.93,1.0,1
59673124,2021-09-14,14,254.04,1.0,3
57725481,2021-06-23,13,918.75,1.0,16
54080101,2021-05-08,65,240.05,1.0,1
52836562,2021-04-12,13,1585.47,7.734,6
60570645,2021-09-18,81,519.12,1.0,2
52576592,2021-07-12,14,340.7,1.0,6
50618819,2021-02-08,81,319.81,1.0,1
54096488,2021-06-23,81,373.8,1.0,1
50622981,2021-04-02,14,188.1,1.1279,5
56572773,2021-06-26,81,252.42000000000002,1.0,2
55827850,2021-05-30,14,343.28999999999996,1.0,10
59599932,2021-08-15,81,407.31,1.0,1
59105114,2021-12-07,14,289.65999999999997,1.0,3
55020749,2021-09-27,14,274.19,1.0,1
52903630,2021-08-02,14,245.17000000000002,1.0,4
59621494,2021-12-14,14,215.27,1.0,2
51358242,2021-06-18,81,193.58,1.0,6
55818389,2021-07-16,14,1294.91,10.4304,3
60509713,2021-09-12,23,282.08,1.0,1
59575222,2021-11-28,14,601.54,1.0,19
60061438,2022-01-07,14,255.84,1.0,2
61583932,2021-08-27,14,223.24,1.0,1
53381165,2021-03-29,14,443.94,1.0,1
60014118,2021-10-11,14,374.46000000000004,1.0,1
52990382,2021-06-11,14,210.01,1.0,2
50809167,2021-02-14,14,290.75,1.0,1
54548728,2021-05-22,14,343.6,1.0,3
57769853,2021-07-03,14,240.0,1.0,0
52919984,2021-08-06,14,467.33000000000004,1.0,1
58552602,2021-07-02,14,308.27,1.0,5
59452852,2021-11-13,45,168.15,1.0,3
54582710,2021-04-02,14,189.43,1.0,9
58699127,2021-11-19,81,559.2,1.0,8
52602682,2021-05-27,14,276.98,1.0,2
57950147,2021-08-19,14,331.17,1.0,2
59211619,2021-07-31,14,361.1,1.0,3
50990697,2021-01-24,14,428.9,1.0,2
54151150,2021-06-16,14,133.02,1.0,1
56674116,2021-08-13,14,300.7,1.0,4
51579846,2021-04-13,14,268.38,1.0,4
61059434,2021-08-18,14,376.55,1.0,9
50794741,2021-05-17,14,39.95,1.0,1
60727455,2021-10-02,14,309.79,1.0,1
59332384,2021-10-16,14,432.1,1.0,25
56887617,2021-08-21,14,339.21,1.0,6
52157007,2021-07-17,14,149.87,1.0,1
60950337,2021-10-28,81,312.63,1.0,1
50359422,2021-05-27,14,185.59,1.0,2
57723373,2021-10-07,65,463.61,1.0,1
59711586,2021-11-12,81,233.82,1.0,1
59708330,2021-11-13,81,147.01,1.0,2
60913239,2021-12-12,14,717.3399999999999,1.0,2
