order_id,created_date,status_id,quantity,order_conv_sum
55653679,2021-10-11,14.0,2,186.18871630527485
61440923,2021-10-12,81.0,4,304.31
55140045,2021-06-28,14.0,1,89.98
57109990,2021-07-14,81.0,6,234.6037491919845
51084599,2021-07-17,14.0,4,382.64680515974203
56886697,2021-10-07,81.0,5,179.9
60704006,2021-08-21,14.0,7,214.9
57614048,2021-07-06,14.0,8,165.98
59139296,2021-11-30,81.0,1,351.4028284671533
52772756,2021-06-24,14.0,2,468.78999999999996
51403940,2021-03-20,14.0,3,393.15999999999997
54039964,2021-06-09,81.0,1,327.15999999999997
56074395,2021-05-14,14.0,1,513.4
51020494,2021-03-14,14.0,3,180.17000000000002
52281754,2021-03-28,14.0,3,227.01501595567655
52763237,2021-06-27,81.0,2,220.13
55573329,2021-09-28,81.0,7,71.66087074777067
54749554,2021-05-03,13.0,8,136.75
54032393,2021-06-14,81.0,7,290.98
55454226,2021-10-09,14.0,0,34.39492093047313
60057224,2021-09-20,14.0,2,232.01999999999998
54048586,2021-07-20,14.0,1,222.73
54062042,2021-06-30,81.0,4,165.78210661378748
55762503,2021-08-28,14.0,4,169.96
56003883,2021-07-06,81.0,7,807.21
56613121,2021-07-29,14.0,16,243.65805438722307
51074003,2021-02-05,81.0,1,272.35
52386471,2021-07-16,14.0,4,517.92
52193348,2021-06-11,81.0,4,329.16
60825342,2021-11-04,14.0,1,26.92
58696004,2021-08-31,14.0,1,373.97
57989810,2021-10-24,14.0,1,324.43
50861245,2021-03-26,14.0,2,487.03999999999996
55718131,2021-08-25,13.0,2,62.56
57150336,2021-06-25,14.0,1,441.15999999999997
57445403,2021-05-28,14.0,3,137.07
57887558,2021-08-17,81.0,2,290.54
52570250,2021-03-13,81.0,1,327.25
61013615,2021-12-27,23.0,2,368.01
50297787,2021-06-03,81.0,0,67.0
58559387,2021-10-22,65.0,1,117.4
53717419,2021-04-23,81.0,13,465.28
59826255,2021-08-02,14.0,28,711.29
56802423,2021-08-24,14.0,1,385.33
55351718,2021-07-15,14.0,3,147.42000000000002
60871731,2022-01-15,14.0,2,319.15
61629132,2022-01-15,81.0,12,218.99
61923170,2021-10-20,51.0,1,79.65267307308035
50971766,2021-03-26,14.0,1,210.42
55546491,2021-06-17,13.0,1,238.55
58474393,2021-10-06,81.0,7,363.49
57511208,2021-11-15,14.0,2,83.80506600809423
50605131,2021-04-29,14.0,3,328.72
54017202,2021-04-25,14.0,1,452.23762822680646
53434468,2021-08-31,81.0,6,159.76999999999998
51684048,2021-07-17,14.0,2,361.68
52143134,2021-06-29,14.0,1,76.94144400227403
51778978,2021-04-14,14.0,1,154.64
60851477,2022-01-11,14.0,3,379.45
53229433,2021-08-07,14.0,1,357.31
59671246,2021-09-19,81.0,11,1096.02
50584222,2021-01-11,14.0,3,37.519999999999996
60229361,2021-11-26,81.0,5,473.01
50532576,2021-06-21,14.0,2,80.39150755955873
55891535,2021-06-20,81.0,2,183.47
54729080,2021-06-20,81.0,4,366.76
60787350,2021-09-27,14.0,2,339.38
56169408,2021-10-11,81.0,4,204.03798037838305
56746358,2021-09-09,14.0,0,175.0
50774343,2021-01-22,81.0,1,309.03999999999996
55591201,2021-08-09,14.0,3,153.86
61341397,2021-10-29,14.0,1,322.6
55996595,2021-07-06,81.0,2,437.12
52248289,2021-05-22,14.0,10,511.16999999999996
56806672,2021-06-22,81.0,1,297.61
59913998,2021-08-07,14.0,1,176.45
54319135,2021-05-10,14.0,5,438.31
54271782,2021-05-26,81.0,9,338.46000000000004
51348665,2021-05-13,14.0,1,94.11
55841567,2021-08-15,14.0,3,416.04
61807427,2021-12-26,45.0,3,75.28872995310988
60807417,2021-09-11,14.0,4,138.16
54234431,2021-06-16,14.0,4,41.62
55618652,2021-05-03,81.0,10,370.4034839788885
61104948,2021-11-23,14.0,1,122.34
54629413,2021-05-22,81.0,0,299.0
51001272,2021-05-22,14.0,1,258.59
61121360,2021-08-28,6.0,16,501.76
61462509,2021-09-07,14.0,6,188.5
59723138,2021-07-19,81.0,2,202.9
51014428,2021-04-26,81.0,11,224.54103532088743
60029659,2021-11-13,14.0,2,375.21
57103380,2021-06-08,14.0,1,386.0
56412675,2021-09-17,14.0,1,374.15
55703715,2021-06-27,65.0,1,111.46000000000001
54801528,2021-05-13,14.0,1,234.88
51657878,2021-03-11,14.0,4,239.62
60645288,2021-12-30,45.0,2,123.47711436864225
61091530,2021-08-23,14.0,2,107.6
53917717,2021-08-02,14.0,1,208.79
58327198,2021-11-20,14.0,1,331.11
50249019,2021-02-02,14.0,1,93.18
59274533,2021-11-27,81.0,1,223.26999999999998
54675657,2021-06-11,14.0,1,262.72
50708096,2021-01-29,14.0,3,320.18
58289535,2021-07-15,14.0,2,83.6
53769313,2021-04-30,14.0,6,220.31
52576380,2021-06-03,13.0,1,145.36
58825307,2021-10-09,13.0,0,141.0
53169376,2021-04-27,65.0,1,108.57
57606631,2021-09-29,14.0,3,170.63
61496581,2022-01-22,14.0,6,430.6
61170087,2021-09-18,14.0,2,434.23
60716414,2021-09-07,14.0,4,117.15
58485050,2021-08-30,81.0,2,275.58
50776577,2021-06-13,81.0,2,262.22001092640284
51323133,2021-02-28,81.0,9,275.2924982794219
52733619,2021-07-07,14.0,1,145.92000000000002
56122988,2021-05-03,14.0,8,251.48
52692795,2021-05-06,81.0,4,329.72
60638591,2021-12-07,81.0,3,207.02
53229062,2021-04-24,13.0,4,290.87
51211763,2021-01-27,81.0,2,363.34000000000003
60216723,2021-10-11,81.0,10,280.36
54814853,2021-08-07,13.0,0,354.0
51552250,2021-02-14,14.0,1,379.55
58959702,2021-08-16,14.0,0,71.0
61394613,2021-10-10,81.0,1,189.49
51997860,2021-03-25,14.0,2,161.45999999999998
61991333,2021-09-29,51.0,2,472.44
60920362,2021-09-13,14.0,5,1224.0466836145135
61284799,2021-09-13,81.0,1,348.14
53660352,2021-07-08,14.0,1,373.96
50562997,2021-04-14,65.0,1,365.17
52017390,2021-08-01,81.0,6,217.15
60224335,2021-11-14,81.0,9,64.77000000000001
53101598,2021-06-28,81.0,0,454.99
54687864,2021-07-20,14.0,1,366.54
54885252,2021-05-28,14.0,4,298.18
56519926,2021-07-02,14.0,4,396.89
58478626,2021-10-05,14.0,2,285.59000000000003
50894290,2021-06-06,14.0,3,263.73
57879465,2021-10-31,81.0,3,147.78107945386392
60107568,2021-10-29,81.0,4,123.77
52006421,2021-04-16,81.0,6,73.57090194150898
61074322,2021-08-14,45.0,5,101.91910054277591
55279362,2021-07-29,14.0,2,407.9
59505102,2021-11-04,14.0,1,217.75
53985653,2021-03-23,14.0,5,362.97
54668822,2021-04-14,14.0,4,481.6
54289754,2021-07-28,14.0,16,426.93
56528184,2021-08-30,81.0,2,185.25
55386378,2021-09-12,81.0,5,152.87
55545720,2021-08-16,14.0,1,193.92000000000002
53952427,2021-06-02,14.0,5,215.0
55085256,2021-04-23,14.0,7,355.06164461033813
54822538,2021-04-10,81.0,2,306.5
53943325,2021-07-31,81.0,2,124.54323286395903
53478280,2021-04-26,81.0,5,307.08
52534483,2021-04-06,14.0,2,547.4
56290002,2021-08-10,14.0,14,398.47969140004545
51561001,2021-06-21,13.0,11,509.33000000000004
56396623,2021-10-20,81.0,1,31.18447587376631
51204616,2021-05-08,14.0,1,29.39
59694749,2021-08-21,81.0,2,354.2
59419266,2021-08-14,81.0,3,267.93
60793385,2021-09-14,14.0,1,395.05
58528320,2021-08-26,81.0,1,200.61
60679082,2022-01-19,23.0,17,364.58
61969563,2021-12-20,51.0,1,344.3456162642948
60502335,2021-12-17,14.0,2,260.5
50245154,2021-05-19,14.0,1,325.65
58984054,2021-11-24,14.0,10,355.64
53059255,2021-08-02,81.0,7,261.99
59267053,2021-08-20,14.0,2,401.81
51564718,2021-07-10,14.0,3,74.09
54199234,2021-09-03,14.0,2,277.73
55823046,2021-10-05,14.0,12,471.95
59422466,2021-10-27,65.0,1,47.47
61725738,2021-08-31,45.0,2,58.26970164142559
59112473,2021-09-29,14.0,1,265.29225192569095
55103264,2021-07-15,14.0,1,108.43
52011261,2021-05-15,14.0,5,207.55
59730548,2021-10-31,14.0,5,118.6845510141393
54111073,2021-07-05,14.0,4,245.76999999999998
55711580,2021-05-14,81.0,1,214.51
54962171,2021-08-13,14.0,10,348.94
60659082,2021-10-05,14.0,5,237.15164891522352
51866028,2021-04-10,14.0,1,154.21
59096152,2021-11-15,65.0,1,107.34
54647619,2021-08-02,81.0,6,516.92
56611348,2021-08-11,14.0,1,202.54661209640747
57826143,2021-09-08,14.0,5,140.15
60917287,2021-11-07,65.0,1,287.39
55438611,2021-08-23,14.0,8,394.81
53666642,2021-04-01,14.0,1,267.0645197612881
58506091,2021-10-31,14.0,9,549.7556928182908
60668610,2021-08-28,14.0,4,161.76
57044168,2021-05-28,81.0,11,115.02270032676904
53426268,2021-08-26,14.0,2,294.56
56121461,2021-08-04,14.0,31,459.87
59335580,2021-12-02,65.0,2,49.069790333694264
51412194,2021-07-17,81.0,9,381.26
59393112,2021-10-27,14.0,9,222.17000000000002
54840857,2021-06-24,81.0,3,368.48
54170653,2021-03-31,14.0,3,461.82
61876068,2021-11-16,14.0,1,94.28
59890472,2021-09-06,81.0,4,284.32
52535416,2021-05-06,14.0,1,70.05
51372222,2021-03-10,14.0,3,93.15462483434061
56943382,2021-05-18,81.0,2,235.89
54776519,2021-09-16,14.0,5,60.71688931388049
58601125,2021-11-14,14.0,1,27.44
57078268,2021-08-16,14.0,2,148.6182880251629
56609246,2021-09-01,81.0,2,68.96000000000001
58836522,2021-09-14,14.0,1,337.81
58845935,2021-06-24,14.0,9,300.63
61268532,2021-10-11,81.0,2,205.16
50304144,2021-05-21,81.0,1,330.68
50278189,2021-06-29,81.0,3,471.94
52612720,2021-06-22,13.0,3,248.68
60420127,2021-07-28,81.0,3,139.82
50674080,2021-06-09,14.0,4,99.58
50558139,2021-06-14,81.0,1,159.26884139482564
51608201,2021-06-13,81.0,1,479.86
53862117,2021-08-31,81.0,8,166.09945951537406
52361356,2021-04-28,14.0,3,364.97
52163221,2021-06-19,14.0,1,54.89757853581081
53327519,2021-08-23,14.0,3,74.84850206415938
57244745,2021-10-21,81.0,3,258.76
50979401,2021-07-15,81.0,1,183.37
57840423,2021-09-12,14.0,5,442.6
59935329,2021-10-22,81.0,1,413.72
53426357,2021-07-18,14.0,12,421.16
59183093,2021-12-09,81.0,2,326.27
51042354,2021-07-15,81.0,2,149.53
53677608,2021-05-20,81.0,1,146.95999999999998
59959739,2021-09-10,14.0,4,561.73
61439431,2021-08-16,81.0,2,130.69
58079602,2021-09-11,81.0,5,139.85
55841619,2021-05-29,14.0,2,55.85
59473631,2021-11-02,81.0,2,180.05
60631247,2021-10-31,81.0,4,378.44
61621870,2022-01-05,14.0,1,360.01
54760728,2021-06-19,81.0,2,134.07999999999998
50809341,2021-05-01,14.0,9,392.52
50880740,2021-03-14,81.0,7,424.39
61133252,2022-01-17,81.0,4,396.63
58729123,2021-12-12,81.0,4,573.96
59389583,2021-09-22,81.0,2,88.40334828798383
57773290,2021-07-06,81.0,5,377.15
55037410,2021-06-09,81.0,3,340.34000000000003
56241182,2021-08-02,14.0,1,274.47
59417005,2021-10-04,81.0,1,104.77882191152877
55942548,2021-07-30,14.0,1,332.15999999999997
59184347,2021-08-14,81.0,4,55.30716491541554
53217381,2021-08-08,14.0,2,65.30804792904992
56785328,2021-07-28,14.0,3,206.06
55385200,2021-04-20,14.0,15,500.53
54573059,2021-06-02,81.0,6,506.65
52622937,2021-08-01,81.0,12,474.90999999999997
60321224,2021-08-08,81.0,9,416.47
57843701,2021-06-18,14.0,1,269.07
53616484,2021-06-16,14.0,2,426.2944162436548
57615438,2021-10-07,14.0,4,401.83
58848687,2021-09-21,14.0,2,250.05656108597287
60198907,2021-10-20,14.0,1,221.24
61239512,2021-12-10,14.0,6,446.96
60353106,2021-08-10,14.0,1,350.28
60189109,2021-10-02,14.0,2,252.93
60726291,2021-10-02,14.0,9,261.81
61720261,2021-12-20,45.0,4,407.6
51976026,2021-02-14,14.0,8,303.4
58030248,2021-09-12,14.0,7,351.40999999999997
56704417,2021-07-07,14.0,2,190.09
51404827,2021-02-05,13.0,5,259.44
58136990,2021-07-12,14.0,1,349.42
60423469,2021-09-04,6.0,1,402.71000000000004
61698294,2022-02-01,14.0,34,525.66
52239788,2021-02-27,14.0,2,99.75736229331768
58484789,2021-11-17,14.0,6,100.33
61229294,2021-12-15,81.0,1,124.6
52263952,2021-07-07,65.0,204,2347.0
57412873,2021-08-27,81.0,0,5.651395128305827
55507436,2021-04-21,65.0,1,404.99
51037831,2021-05-31,14.0,7,63.90702998911534
56548183,2021-08-14,14.0,7,330.25
55124524,2021-04-17,81.0,1,565.12
53560206,2021-07-12,14.0,4,148.55
54109538,2021-08-08,81.0,6,500.5
58748446,2021-07-14,14.0,7,655.53
59964019,2021-09-15,81.0,1,83.73
59945805,2021-09-26,81.0,3,197.87479744454168
52784794,2021-03-27,81.0,4,85.8
53595390,2021-04-28,14.0,19,246.54
53943243,2021-04-24,14.0,9,340.64
56011383,2021-05-07,14.0,8,283.84000000000003
60422493,2021-08-22,14.0,6,198.5
59192182,2021-11-07,14.0,1,218.79
57836315,2021-09-07,14.0,4,117.91105020087862
61437934,2021-10-12,14.0,1,194.29
61281802,2021-09-10,81.0,5,300.67
52666841,2021-03-30,81.0,1,229.02
53245543,2021-04-12,14.0,1,200.41
58314742,2021-11-10,81.0,11,447.474279358606
56288198,2021-08-23,14.0,1,259.62
60538496,2022-01-09,14.0,1,356.63
56673335,2021-10-28,14.0,1,344.35
61375501,2021-12-05,81.0,4,221.68
54428171,2021-04-05,14.0,3,90.22901790433721
56469492,2021-07-10,14.0,1,207.78
57292050,2021-06-05,14.0,1,401.19
56117655,2021-05-09,14.0,3,277.57
55397616,2021-05-09,81.0,6,301.69
54811275,2021-04-10,81.0,1,220.23
52426345,2021-06-09,81.0,1,161.82999999999998
56144993,2021-10-11,14.0,4,153.07999999999998
58072592,2021-06-26,14.0,17,397.7566008947736
54104308,2021-06-14,14.0,5,517.44
51577220,2021-02-01,14.0,2,68.24
55677371,2021-05-24,81.0,2,144.18
55953096,2021-10-20,14.0,3,111.35815801145459
51456439,2021-03-06,81.0,10,226.49950835791546
61958442,2022-02-15,51.0,10,554.1800000000001
57608851,2021-09-11,23.0,19,338.46102655271085
58752074,2021-06-28,13.0,1,58.38111710627739
58347528,2021-06-19,14.0,1,368.2
56521835,2021-10-21,14.0,3,259.14
51690508,2021-04-01,14.0,6,327.9910514541387
60206239,2021-09-03,81.0,1,240.86
50446419,2021-05-10,14.0,2,473.32
53446317,2021-06-04,14.0,2,132.9
52041329,2021-04-17,13.0,6,93.79
57950906,2021-10-15,81.0,1,326.73
58251692,2021-08-05,14.0,6,319.49
55359883,2021-09-02,14.0,3,93.03999999999999
59634613,2021-12-26,14.0,3,313.73
60707674,2021-12-19,81.0,4,491.23
50922701,2021-02-24,81.0,11,252.72
52494840,2021-07-13,14.0,12,340.4
55271510,2021-07-02,81.0,4,275.76
57005593,2021-10-08,65.0,2,49.57
52546454,2021-03-27,14.0,1,123.95
51530572,2021-07-21,14.0,1,630.4200000000001
54040698,2021-03-21,81.0,1,290.24
50322326,2021-04-17,14.0,1,416.69
50290165,2021-02-06,81.0,1,331.83
52814285,2021-03-12,81.0,1,150.74
50615949,2021-05-06,14.0,1,348.63
55085517,2021-09-17,14.0,2,93.74000000000001
53039359,2021-04-22,14.0,1,330.45
55504875,2021-10-10,81.0,26,704.89
53515350,2021-04-20,14.0,6,361.46
58676498,2021-10-26,14.0,1,110.51
54407607,2021-04-10,14.0,5,348.01
54204363,2021-06-18,14.0,7,513.34
54131258,2021-06-15,14.0,11,326.3
58951246,2021-10-04,14.0,6,332.8096715800362
60022185,2021-10-27,14.0,1,401.5
53370049,2021-09-04,65.0,0,138.7863575963384
54476210,2021-04-14,14.0,1,159.26
53097424,2021-07-09,81.0,3,142.23273978094167
51112022,2021-05-13,81.0,2,30.436088419029314
61610569,2021-12-30,81.0,5,250.69
59224916,2021-07-03,14.0,4,440.94
51858740,2021-04-15,14.0,3,178.43689809847592
54850202,2021-08-17,14.0,2,149.45999999999998
61842634,2021-09-05,45.0,5,453.24
54041661,2021-06-21,14.0,4,438.79
51809874,2021-05-10,14.0,1,410.95
57131058,2021-07-01,14.0,1,185.64
54336004,2021-05-08,14.0,3,297.96
54930982,2021-04-30,14.0,4,352.68
50289447,2021-03-24,14.0,11,151.23
59182007,2021-11-24,14.0,2,249.62
50553111,2021-06-03,81.0,2,272.61
59654938,2021-08-27,14.0,1,190.98
52176719,2021-02-19,81.0,6,180.26
58916507,2021-10-27,14.0,2,153.55
51832667,2021-07-05,14.0,52,377.47
53354256,2021-04-08,14.0,10,446.94
58642838,2021-08-18,14.0,2,170.02
57279069,2021-06-26,65.0,1,269.65
56700116,2021-07-11,81.0,6,495.22
57034498,2021-05-26,65.0,4,41.760955329841515
60910156,2021-12-28,14.0,1,204.65
51113046,2021-07-05,14.0,1,143.70725471396614
50425283,2021-04-21,14.0,2,212.43
51673516,2021-05-01,14.0,13,292.7692670280462
51203804,2021-06-29,14.0,7,195.92000000000002
55212677,2021-06-26,81.0,17,201.34
52875028,2021-06-16,65.0,1,27.41
55250253,2021-09-21,13.0,1,186.21
53084004,2021-07-09,81.0,21,1011.3418592321519
55430228,2021-05-26,14.0,2,254.45
58904184,2021-09-12,14.0,2,431.83
51910270,2021-04-05,14.0,1,340.14
53625185,2021-04-10,81.0,4,230.78
57255696,2021-07-30,14.0,4,388.43
59229621,2021-08-22,14.0,0,150.0
55151413,2021-08-04,65.0,1,70.39
60552378,2021-11-19,81.0,1,172.41
59264768,2021-11-06,81.0,2,69.99525241335655
50811110,2021-02-02,14.0,23,408.94
61099329,2021-12-30,81.0,4,125.77000000000001
61487641,2022-01-06,14.0,3,773.75
50654893,2021-03-27,14.0,2,94.0
52882747,2021-05-06,14.0,1,157.4630210667862
59052559,2021-10-29,14.0,3,129.05
53363751,2021-07-19,14.0,43,495.77
59455293,2021-12-29,14.0,5,555.34
55832408,2021-07-04,81.0,8,396.26
57979683,2021-06-03,14.0,1,484.1
55931395,2021-07-21,81.0,1,183.33
55146558,2021-08-20,81.0,11,575.73
52967384,2021-07-13,14.0,40,698.51
55090096,2021-08-31,14.0,2,562.2554009727406
53275631,2021-05-10,81.0,1,78.2
52719613,2021-04-07,81.0,1,514.77
51171662,2021-01-24,81.0,5,315.54
57443305,2021-08-29,14.0,5,153.02
53445955,2021-04-14,14.0,10,408.12
53352308,2021-07-22,14.0,3,2298.158314149106
53477327,2021-06-26,14.0,1,241.84
58562545,2021-08-08,81.0,8,276.84000000000003
58868630,2021-10-23,14.0,5,178.11
58421646,2021-07-04,14.0,3,246.12
57149594,2021-08-25,14.0,2,261.53
52332043,2021-06-26,81.0,2,750.14
50596195,2021-01-21,81.0,6,792.93
50884495,2021-06-01,14.0,2,83.9929854995946
56834734,2021-10-12,81.0,2,240.56
50327550,2021-03-17,14.0,6,275.63
54501889,2021-05-10,14.0,1,83.58448159773918
57392638,2021-08-09,14.0,5,198.3382993353197
55402967,2021-07-04,14.0,2,135.19
58542457,2021-10-26,81.0,4,175.63
58330452,2021-10-02,81.0,9,273.21790770131526
58782219,2021-10-25,14.0,1,73.68
57482310,2021-11-05,81.0,5,330.67
58378096,2021-12-05,14.0,4,35.635389701114036
58308741,2021-08-24,14.0,1,349.93
55898545,2021-07-05,13.0,1,215.15
56473327,2021-06-13,14.0,9,337.25
53819342,2021-06-07,81.0,9,346.86
55761603,2021-09-02,81.0,6,506.32
54521421,2021-04-09,14.0,6,176.36
58914361,2021-07-31,14.0,3,260.22
57631354,2021-07-19,14.0,1,292.61
60320124,2021-11-01,14.0,3,109.93708933314693
51078529,2021-06-11,81.0,1,264.35
58076618,2021-06-18,14.0,1,189.76999999999998
59958038,2021-07-15,14.0,2,155.24
60472686,2021-09-19,81.0,1,258.58260469397146
56395521,2021-05-18,14.0,2,41.97
52330819,2021-05-03,81.0,2,276.48
56172672,2021-05-10,81.0,1,347.3
60935232,2021-12-23,81.0,1,72.85
60304085,2021-12-23,14.0,3,269.37
56898295,2021-06-20,81.0,1,332.87
50904587,2021-06-03,14.0,1,149.74
59480935,2021-09-08,81.0,1,258.04
60470440,2021-08-16,81.0,1,111.3
55299518,2021-10-08,14.0,5,31.6201775901736
56067310,2021-07-13,81.0,3,356.93
52175967,2021-05-24,81.0,4,159.11010706217465
54769117,2021-04-09,14.0,5,352.29
58239452,2021-10-09,13.0,6,175.98000000000002
52229510,2021-04-17,14.0,4,332.38
51640529,2021-03-11,14.0,2,401.44
61143524,2021-08-27,81.0,2,279.69
59713728,2021-07-28,81.0,11,331.35
60210558,2021-12-30,14.0,3,258.90999999999997
58297226,2021-08-29,14.0,1,89.52
58471511,2021-09-24,14.0,4,379.32
59278736,2021-08-04,14.0,9,127.63
58939803,2021-10-23,14.0,1,159.9
51648228,2021-06-20,14.0,4,232.75
60311125,2021-11-14,14.0,5,496.25
56670877,2021-07-22,14.0,3,76.68
52223217,2021-07-10,81.0,4,197.73000000000002
58629296,2021-10-27,14.0,1,80.45
57404160,2021-08-18,81.0,0,235.0
54059437,2021-05-02,81.0,1,361.25
59472175,2021-12-20,14.0,6,509.72
51704965,2021-05-19,81.0,1,129.09
54771434,2021-07-20,14.0,1,266.54
53222434,2021-03-26,14.0,2,322.77
54441136,2021-08-10,14.0,1,34.93
59553545,2021-08-04,14.0,1,239.48
52214973,2021-05-22,81.0,4,148.32999999999998
61596189,2021-09-28,81.0,1,285.8
56805071,2021-06-12,81.0,2,148.75
58223051,2021-08-11,65.0,29,155.92
57832093,2021-08-18,14.0,2,413.24
61257140,2021-10-27,14.0,1,161.18
60239636,2021-08-29,81.0,9,952.39
50572182,2021-03-22,14.0,6,252.03
55069152,2021-08-17,14.0,2,83.88
57574679,2021-10-01,14.0,1,200.55
53732291,2021-07-20,14.0,2,53.04050231926688
52783780,2021-04-19,14.0,1,70.83
61795232,2021-10-30,81.0,3,276.04
50702690,2021-02-22,14.0,2,170.84
53091437,2021-03-15,14.0,1,795.4200000000001
59202543,2021-07-16,162.0,1,185.19
53487076,2021-06-02,81.0,3,148.77
50614523,2021-03-09,81.0,2,434.93
61044052,2021-12-26,81.0,1,84.72999999999999
56741045,2021-08-29,81.0,3,47.4
58418984,2021-07-02,14.0,2,202.14
61447008,2021-10-18,14.0,1,398.23140118667277
52407265,2021-02-20,81.0,3,113.97999999999999
54558317,2021-04-09,14.0,1,107.26740915738553
55142161,2021-09-23,14.0,3,236.94
52966519,2021-08-23,14.0,11,267.94
55043906,2021-08-07,14.0,2,113.25
57686646,2021-05-28,81.0,3,55.8
61244270,2021-10-08,81.0,2,35.675354532069335
58661854,2021-11-13,14.0,1,289.43
53082985,2021-06-21,14.0,1,376.46
55452606,2021-06-19,14.0,2,206.01
56548134,2021-06-05,81.0,5,247.51
59359002,2021-09-07,14.0,3,420.42
51824628,2021-02-07,14.0,3,336.4
54707124,2021-08-04,81.0,3,282.17
54052459,2021-05-10,14.0,2,341.65999999999997
52096227,2021-04-12,13.0,1,144.85
61096457,2021-10-12,6.0,3,141.57
53857028,2021-04-30,81.0,1,208.36
56606611,2021-05-15,81.0,3,1100.9099999999999
52775538,2021-04-28,14.0,1,509.69
54347192,2021-07-01,14.0,8,435.87
57054454,2021-09-05,14.0,1,23.83
58886204,2021-09-22,81.0,3,493.76
55149512,2021-07-30,14.0,1,358.23
56333577,2021-10-04,81.0,10,429.57
55936106,2021-07-16,81.0,6,469.56
58079148,2021-06-21,14.0,2,408.67
58116136,2021-11-23,81.0,7,312.62
51998488,2021-06-13,81.0,1,160.37
55195833,2021-05-30,14.0,3,630.44
53864761,2021-04-17,81.0,4,171.43
56789587,2021-06-01,14.0,1,106.82
59611297,2021-10-01,14.0,1,65.85
57307680,2021-08-18,65.0,1,316.68
58107381,2021-06-10,14.0,6,226.32
56557760,2021-06-15,14.0,8,84.66
60137238,2021-07-27,14.0,1,170.35
59757290,2021-08-20,14.0,2,195.86
53347983,2021-04-25,14.0,1,143.75
52916330,2021-03-11,14.0,1,82.78
53131319,2021-07-21,81.0,11,537.9497777651956
52038063,2021-02-23,81.0,4,266.73
53186974,2021-08-06,14.0,4,518.34
57883563,2021-10-22,81.0,67,516.7245494968406
52860277,2021-08-03,81.0,1,216.95
56268783,2021-06-24,14.0,6,246.6484268125855
61489021,2021-11-28,14.0,14,212.72659146995363
52285082,2021-08-07,81.0,1,46.769999999999996
50880540,2021-03-15,81.0,23,433.46000000000004
59362058,2021-12-21,14.0,1,172.36
50375131,2021-01-23,81.0,6,390.28999999999996
60064322,2022-01-11,14.0,1,192.82999999999998
55483083,2021-08-23,81.0,1,255.79
61662077,2021-09-07,14.0,2,109.15
58766316,2021-07-04,14.0,6,380.07
53774145,2021-07-15,14.0,4,173.17000000000002
55137493,2021-04-21,14.0,1,86.24000000000001
58585474,2021-10-22,6.0,4,432.5660620569008
55511774,2021-05-12,14.0,2,171.35740971357413
52556005,2021-05-09,14.0,1,368.3
58145502,2021-08-03,14.0,1,288.55
51318077,2021-05-08,81.0,1,223.19
51288355,2021-05-25,14.0,5,334.63
52195976,2021-07-05,14.0,2,388.27
56968475,2021-06-24,81.0,7,666.15
51768004,2021-05-25,13.0,8,160.94
54112039,2021-04-03,14.0,4,238.26
55190139,2021-05-31,14.0,4,360.16999999999996
54324361,2021-05-18,14.0,23,85.26
53815242,2021-03-21,14.0,11,476.0
58010483,2021-09-25,14.0,4,467.6290065924073
61402663,2021-09-09,14.0,1,59.620000000000005
51354824,2021-07-20,14.0,1,275.67
53042447,2021-04-01,14.0,1,747.99
57828942,2021-08-09,14.0,4,246.57
60554577,2021-12-14,81.0,1,78.86310419006644
53193559,2021-05-20,14.0,21,321.67
54589813,2021-08-30,81.0,1,233.23
61569945,2021-10-06,14.0,1,175.81
51796849,2021-07-01,14.0,4,417.36
59342006,2021-10-20,81.0,9,322.84507363854317
52795574,2021-04-21,14.0,1,363.42
56465391,2021-10-14,14.0,3,355.56
54664041,2021-08-01,14.0,1,186.53
56078489,2021-07-17,14.0,8,299.05
61528248,2022-01-18,81.0,2,465.5
60364165,2022-01-11,81.0,5,254.65
55041347,2021-07-19,81.0,1,53.89
52585463,2021-03-05,14.0,5,460.06
50674357,2021-06-22,65.0,1,74.14
50920445,2021-05-16,81.0,4,121.81
51119673,2021-05-16,81.0,11,303.0910242653808
55767223,2021-09-11,81.0,2,224.37
58231999,2021-10-14,81.0,3,302.44
53596609,2021-03-17,81.0,4,392.12
56449522,2021-10-02,14.0,9,182.01346056867993
55943220,2021-07-06,81.0,8,392.99
56634513,2021-09-27,14.0,4,144.14
57549194,2021-09-24,14.0,6,247.70999999999998
55307992,2021-05-12,14.0,3,161.81
51593164,2021-06-13,14.0,2,56.55
56308202,2021-05-18,81.0,1,280.04
53877407,2021-07-23,13.0,3,223.41
54998413,2021-04-27,14.0,16,678.01
55692886,2021-05-07,81.0,4,226.3856240893638
52267438,2021-05-02,14.0,3,341.33
58370277,2021-09-29,14.0,5,101.74181785266316
55305283,2021-08-26,14.0,1,168.03
53619600,2021-06-23,81.0,1,639.69
60361016,2021-08-23,81.0,3,421.35
51449198,2021-02-07,14.0,1,144.7525182436961
57436352,2021-09-19,14.0,3,257.52
59123284,2021-11-11,14.0,7,202.66
56765899,2021-06-30,14.0,1,281.65
55227948,2021-08-25,14.0,1,259.94
55939601,2021-06-21,14.0,11,438.39135716316457
57378181,2021-07-09,81.0,1,102.46
51954327,2021-06-13,81.0,9,809.2
61614655,2021-11-15,6.0,1,105.48
56951148,2021-07-08,14.0,3,264.52
52505147,2021-03-08,81.0,4,166.44678609062169
